prior,ga_wk,expected_value
-0.08665527614936125,0.10122061369773284,-1.510042196577363
-0.07350228036387053,0.10122061369773284,-1.510042196577363
-0.08925006602584684,-0.18798113972436106,-1.510042196577363
0.2661504085218371,-0.18798113972436106,-1.510042196577363
-0.05728973263595949,-0.18798113972436106,-1.510042196577363
-0.09920378556184423,-0.18798113972436106,-1.510042196577363
-0.04059859316024963,0.39042236711982675,-1.510042196577363
-0.07871776324294111,-0.18798113972436106,-1.510042196577363
-0.10009754064606187,-0.18798113972436106,-1.510042196577363
0.052126740057347944,0.6796241205419207,-1.510042196577363
0.3303909208981705,0.10122061369773284,-1.510042196577363
-0.08776551592483672,0.10122061369773284,-1.510042196577363
-0.0904392455245925,0.10122061369773284,-1.510042196577363
0.4133170723638628,0.10122061369773284,-1.510042196577363
-0.0821192895946062,0.39042236711982675,-1.510042196577363
-0.01320570788049476,0.9688258739640146,-1.510042196577363
0.41589826592458956,0.9688258739640146,-1.510042196577363
-0.08842334990132991,0.10122061369773284,-1.510042196577363
0.08716643591979349,0.39042236711982675,-1.510042196577363
-0.08260994250045452,0.10122061369773284,-1.510042196577363
-0.07131308267918063,0.10122061369773284,-1.510042196577363
-0.09988427163258236,-0.18798113972436106,-1.510042196577363
-0.08713327368195768,0.39042236711982675,-1.510042196577363
-0.09801789120855921,0.10122061369773284,-1.510042196577363
0.020955732287626486,0.9688258739640146,-1.510042196577363
-0.09801789120855921,0.10122061369773284,-1.510042196577363
0.36040977758122844,1.2580276273861084,-1.510042196577363
0.09641196893273485,0.10122061369773284,-1.510042196577363
-0.09773998765284225,0.10122061369773284,-1.510042196577363
0.14040605016755464,0.10122061369773284,-1.510042196577363
-0.09432775685423692,0.6796241205419207,-1.510042196577363
-0.08908963546223192,0.39042236711982675,-1.510042196577363
-0.018153695411109352,0.10122061369773284,-1.510042196577363
-0.09212341239605253,0.10122061369773284,-1.510042196577363
-0.07719817453722166,0.10122061369773284,-1.510042196577363
-0.09819356025025985,-0.18798113972436106,-1.510042196577363
-0.10368507213176482,0.10122061369773284,-1.510042196577363
-0.09966435934919944,-0.18798113972436106,-1.510042196577363
-0.10229059329215794,0.39042236711982675,-1.510042196577363
-0.10351690043072381,0.39042236711982675,-1.510042196577363
-0.01615408786464653,-0.18798113972436106,-1.510042196577363
-0.08495794325495913,0.39042236711982675,-1.510042196577363
0.03415980430528018,0.39042236711982675,-1.510042196577363
-0.09277502048822786,0.39042236711982675,-1.510042196577363
-0.07930831817122445,0.10122061369773284,-1.510042196577363
0.3361033554201316,0.6796241205419207,-1.510042196577363
0.4310264714490073,0.6796241205419207,-1.510042196577363
-0.09696173019397154,0.39042236711982675,-1.510042196577363
-0.09854886775935444,0.10122061369773284,-1.510042196577363
-0.09670644974900572,-0.18798113972436106,-1.510042196577363
0.005781878641828823,0.39042236711982675,-1.510042196577363
0.1277395969371567,0.9688258739640146,-1.510042196577363
-0.09633092129465447,0.39042236711982675,-1.510042196577363
-0.05318076833871046,0.9688258739640146,-1.510042196577363
0.002319667586855122,0.39042236711982675,-1.510042196577363
-0.07570092902846273,0.6796241205419207,-1.510042196577363
-0.09764020008865487,-0.18798113972436106,-1.510042196577363
-0.037716784853393005,-0.18798113972436106,-1.510042196577363
-0.06587755436205224,-0.18798113972436106,-1.510042196577363
-0.09773998765284225,0.10122061369773284,-1.510042196577363
-0.03785142780423193,-0.18798113972436106,-1.510042196577363
0.2519253917065141,0.39042236711982675,-1.510042196577363
-0.07430618931255518,0.6796241205419207,-1.510042196577363
-0.07608004854417204,0.6796241205419207,-1.510042196577363
-0.08897841806005474,0.10122061369773284,-1.510042196577363
-0.08866551189079563,-0.18798113972436106,-1.510042196577363
-0.06204636984242608,0.10122061369773284,-1.510042196577363
-0.08801657017212706,1.2580276273861084,-1.510042196577363
-0.09828743578914767,0.10122061369773284,-1.510042196577363
-0.09489339199583158,-0.18798113972436106,-1.510042196577363
-0.08812473202194628,-0.18798113972436106,-1.510042196577363
-0.06487925511234759,0.10122061369773284,-1.510042196577363
-0.07390587953378243,0.9688258739640146,-1.510042196577363
-0.08383231581300232,0.6796241205419207,-1.510042196577363
-0.09196341449563604,-0.18798113972436106,-1.510042196577363
-0.06707866594182148,-0.18798113972436106,-1.510042196577363
-0.10168379702634103,0.39042236711982675,-1.510042196577363
-0.05101777774685393,0.6796241205419207,-1.510042196577363
-0.09252135337194928,0.39042236711982675,-1.510042196577363
0.10700826866539219,0.9688258739640146,-1.510042196577363
-0.1035840665620336,0.10122061369773284,-1.510042196577363
-0.09665112616839079,0.39042236711982675,-1.510042196577363
0.2157949280838655,1.2580276273861084,-1.510042196577363
-0.09801789120855921,0.10122061369773284,-1.510042196577363
-0.013207324479981877,1.2580276273861084,-1.510042196577363
-0.09171991832376268,-0.18798113972436106,-1.510042196577363
0.3215722151665806,0.6796241205419207,-1.510042196577363
-0.0922448637126449,0.6796241205419207,-1.510042196577363
-0.0786368849889174,-0.18798113972436106,-1.510042196577363
-0.08878505913734445,-0.18798113972436106,-1.510042196577363
0.050122485490634736,0.39042236711982675,-1.510042196577363
-0.10314729987830162,0.10122061369773284,-1.510042196577363
-0.05653637730171885,-0.18798113972436106,-1.510042196577363
0.12509736418165865,0.39042236711982675,-1.510042196577363
0.008324521115943386,0.9688258739640146,-1.510042196577363
-0.09773998765284225,0.10122061369773284,-1.510042196577363
-0.10277903635206086,0.10122061369773284,-1.510042196577363
-0.08628661055599249,0.10122061369773284,-1.510042196577363
-0.058074334717592976,0.6796241205419207,-1.510042196577363
-0.10307129037730169,0.39042236711982675,-1.510042196577363
-0.07681007561007457,0.9688258739640146,-1.510042196577363
-0.052539066726516453,-0.18798113972436106,-1.510042196577363
0.3845136169332179,0.39042236711982675,-1.510042196577363
-0.0837751204198724,-0.18798113972436106,-1.510042196577363
-0.007457720920845954,0.39042236711982675,-1.510042196577363
0.049893231259485554,0.6796241205419207,-1.510042196577363
-0.0932295959303514,0.10122061369773284,-1.510042196577363
0.34917154283397395,-0.18798113972436106,-1.510042196577363
0.3962735181519536,0.9688258739640146,-1.510042196577363
-0.09792110383066989,-0.18798113972436106,-1.510042196577363
-0.10393793690626343,-0.18798113972436106,-1.510042196577363
-0.1038448806803344,-0.18798113972436106,-1.510042196577363
-0.09419129323028669,0.39042236711982675,-1.510042196577363
-0.09332532729162708,-0.18798113972436106,-1.510042196577363
0.1079469385785306,0.10122061369773284,-1.510042196577363
0.22319291720829607,0.10122061369773284,-1.510042196577363
-0.05811222146628582,0.6796241205419207,-1.510042196577363
0.22319291720829607,0.10122061369773284,-1.510042196577363
-0.05913123944382424,0.9688258739640146,-1.510042196577363
-0.026471131149248477,-0.18798113972436106,-1.510042196577363
0.12429533781039426,0.6796241205419207,-1.510042196577363
-0.09530976852817101,0.39042236711982675,-1.510042196577363
-0.08413308041374039,0.39042236711982675,-1.510042196577363
-0.10411562314748851,-0.18798113972436106,-1.510042196577363
-0.011718684424004032,0.9688258739640146,-1.510042196577363
-0.09988427163258236,-0.18798113972436106,-1.510042196577363
-0.10069943496781773,-0.18798113972436106,-1.510042196577363
-0.09721872547244997,-0.18798113972436106,-1.510042196577363
0.3266423929624235,1.2580276273861084,-1.510042196577363
0.01892842558144796,-0.18798113972436106,-1.510042196577363
-0.102907808808651,0.10122061369773284,-1.510042196577363
-0.09347095324078127,0.10122061369773284,-1.510042196577363
0.02061247980147021,0.6796241205419207,-1.510042196577363
-0.08532528078727887,0.9688258739640146,-1.510042196577363
-0.09525661225975794,-0.18798113972436106,-1.510042196577363
0.03767397951572137,1.2580276273861084,-1.510042196577363
-0.09716173876301802,0.10122061369773284,-1.510042196577363
-0.0467551821059178,-0.18798113972436106,-1.510042196577363
-0.07783191545041207,0.9688258739640146,-1.510042196577363
-0.0957814196950391,0.6796241205419207,-1.510042196577363
0.1182909939190231,-0.18798113972436106,-1.510042196577363
-0.09696173019397154,0.39042236711982675,-1.510042196577363
0.3514399971633392,1.2580276273861084,-1.510042196577363
-0.09271571892186292,-0.18798113972436106,-1.510042196577363
0.0837809235347739,0.10122061369773284,-1.510042196577363
-0.08485847829419998,-0.18798113972436106,-1.510042196577363
0.2658466933227428,0.10122061369773284,-1.510042196577363
-0.09871411952153428,-0.18798113972436106,-1.510042196577363
-0.036008693997403245,0.39042236711982675,-1.510042196577363
-0.06866372514350755,0.39042236711982675,-1.510042196577363
-0.09217759668770051,-0.18798113972436106,-1.510042196577363
-0.09280411068450642,0.10122061369773284,-1.510042196577363
-0.10030436390563606,-0.18798113972436106,-1.510042196577363
-0.07298656210252136,0.9688258739640146,-1.510042196577363
-0.016736502246097,1.2580276273861084,-1.510042196577363
-0.08323944669195664,-0.18798113972436106,-1.510042196577363
-0.00904131807808585,0.39042236711982675,-1.510042196577363
-0.09154352239756886,-0.18798113972436106,-1.510042196577363
-0.09966435934919944,-0.18798113972436106,-1.510042196577363
-0.03570588036731519,-0.18798113972436106,-1.510042196577363
-0.004338479710522712,1.5472293808082025,-1.510042196577363
-0.09504693499002773,-0.18798113972436106,-1.510042196577363
-0.017615263882610373,-0.18798113972436106,-1.510042196577363
0.1513271810139149,1.2580276273861084,-1.510042196577363
-0.09854886775935444,0.10122061369773284,-1.510042196577363
-0.09347095324078127,0.10122061369773284,-1.510042196577363
-0.09828743578914767,0.10122061369773284,-1.510042196577363
0.15064563189522762,1.2580276273861084,-1.510042196577363
-0.08566683074288532,-0.18798113972436106,-1.510042196577363
-0.1040281557459407,-0.18798113972436106,-1.510042196577363
-0.03836256180060629,0.39042236711982675,-1.510042196577363
-0.06133366368949142,-0.18798113972436106,-1.510042196577363
-0.08611617537486581,0.39042236711982675,-1.510042196577363
-0.07882005611643386,-0.18798113972436106,-1.510042196577363
-0.10050493324505683,-0.18798113972436106,-1.510042196577363
-0.07674911266561407,1.2580276273861084,-1.510042196577363
-0.10152004680703328,0.39042236711982675,-1.510042196577363
-0.10465755318847512,-0.18798113972436106,-1.510042196577363
0.10650056767776078,0.6796241205419207,-1.510042196577363
0.15432147561646295,1.5472293808082025,-1.510042196577363
-0.04604140286591668,-0.18798113972436106,-1.510042196577363
-0.08332622347231221,0.10122061369773284,-1.510042196577363
0.023591058665840787,1.2580276273861084,-1.510042196577363
-0.09988427163258236,-0.18798113972436106,-1.510042196577363
-0.08327751197298963,0.9688258739640146,-1.510042196577363
-0.09920378556184423,-0.18798113972436106,-1.510042196577363
-0.09845781820257554,-0.18798113972436106,-1.510042196577363
0.3805037258330221,1.2580276273861084,-1.510042196577363
0.03559958613600168,-0.18798113972436106,-1.510042196577363
0.011091823494168433,0.9688258739640146,-1.510042196577363
-0.09588230826481248,0.10122061369773284,-1.510042196577363
-0.07026295154404073,0.10122061369773284,-1.510042196577363
-0.0280616613150893,-0.18798113972436106,-1.510042196577363
-0.05982893357193741,0.10122061369773284,-1.510042196577363
-0.09828743578914767,0.10122061369773284,-1.510042196577363
-0.026325473681813646,1.2580276273861084,-1.510042196577363
0.25489613896946683,0.39042236711982675,-1.510042196577363
-0.08481377722968243,0.39042236711982675,-1.510042196577363
-0.09518382933444712,0.10122061369773284,-1.510042196577363
-0.02072774056137215,0.6796241205419207,-1.510042196577363
-0.04120069949065227,0.10122061369773284,-1.510042196577363
0.2658466933227428,0.10122061369773284,-1.510042196577363
-0.09779704196510287,-0.18798113972436106,-1.510042196577363
-0.07752236241294916,0.6796241205419207,-1.510042196577363
-0.08747152419806256,0.39042236711982675,-1.510042196577363
-0.06526499308049934,0.6796241205419207,-1.510042196577363
-0.09943760044229422,-0.18798113972436106,-1.510042196577363
0.0170978968991572,0.39042236711982675,-1.510042196577363
-0.05950985629131897,0.39042236711982675,-1.510042196577363
-0.0794106640540485,0.9688258739640146,-1.510042196577363
0.023743309312340317,0.39042236711982675,-1.510042196577363
0.05476868089384881,0.9688258739640146,-1.510042196577363
-0.09966435934919944,-0.18798113972436106,-1.510042196577363
0.44660346976577475,1.5472293808082025,-1.510042196577363
-0.0922448637126449,0.6796241205419207,-1.510042196577363
-0.09471242815206322,0.6796241205419207,-1.510042196577363
-0.09355921306215814,-0.18798113972436106,-1.510042196577363
-0.02552173144446226,-0.18798113972436106,-1.510042196577363
-0.09660405489285567,-0.18798113972436106,-1.510042196577363
-0.09217787639718024,0.10122061369773284,-1.510042196577363
0.06492590009503445,0.9688258739640146,-1.510042196577363
0.23699605703856264,1.2580276273861084,-1.510042196577363
0.17280358463365156,1.5472293808082025,-1.510042196577363
0.30904912916216287,0.6796241205419207,-1.510042196577363
-0.08383231581300232,0.6796241205419207,-1.510042196577363
-0.06757195126003289,-0.18798113972436106,-1.510042196577363
0.008203241687653448,0.10122061369773284,-1.510042196577363
-0.09928684835478968,0.10122061369773284,-1.510042196577363
-0.09928684835478968,0.10122061369773284,-1.510042196577363
0.0036102590908891415,1.2580276273861084,-1.510042196577363
-0.05273029571579783,-0.18798113972436106,-1.510042196577363
0.00919640915972728,-0.18798113972436106,-1.510042196577363
-0.025177348351731993,0.39042236711982675,-1.510042196577363
-0.04801635059377556,0.39042236711982675,-1.510042196577363
-0.08652238502157639,0.39042236711982675,-1.510042196577363
-0.08125216683091917,-0.18798113972436106,-1.510042196577363
0.18099904026275343,0.6796241205419207,-1.510042196577363
-0.09233561419032028,0.39042236711982675,-1.510042196577363
0.065477000869984,0.9688258739640146,-1.510042196577363
0.3357879083674047,0.9688258739640146,-1.510042196577363
-0.06524822043467332,0.9688258739640146,-1.510042196577363
-0.06465810392850942,0.10122061369773284,-1.510042196577363
-0.06861842697622825,-0.18798113972436106,-1.510042196577363
-0.05006147877224285,0.10122061369773284,-1.510042196577363
0.0405927006074358,0.9688258739640146,-1.510042196577363
-0.08624399285610047,0.10122061369773284,-1.510042196577363
-0.09353214374789864,0.6796241205419207,-1.510042196577363
0.004060654545281066,0.39042236711982675,-1.510042196577363
0.11075445055470573,0.10122061369773284,-1.510042196577363
-0.0665646431174984,0.6796241205419207,-1.510042196577363
-0.07882005611643386,-0.18798113972436106,-1.510042196577363
-0.06953226449111992,0.6796241205419207,-1.510042196577363
-0.0910397831666408,0.10122061369773284,-1.510042196577363
-0.025177348351731993,0.39042236711982675,-1.510042196577363
-0.09280411068450642,0.10122061369773284,-1.510042196577363
-0.08402997508285907,-0.18798113972436106,-1.510042196577363
0.29174529772317004,0.9688258739640146,-1.510042196577363
-0.08699484935716113,0.6796241205419207,-1.510042196577363
-0.1038448806803344,-0.18798113972436106,-1.510042196577363
-0.07629111667112928,0.10122061369773284,-1.510042196577363
-0.06177410046648631,0.9688258739640146,-1.510042196577363
-0.09364242511738587,0.10122061369773284,-1.510042196577363
0.08623166314224395,-0.18798113972436106,-1.510042196577363
0.45044675744403384,-0.18798113972436106,-1.510042196577363
0.1445200310564065,0.39042236711982675,-1.510042196577363
-0.0957814196950391,0.6796241205419207,-1.510042196577363
-0.09885623486145068,0.39042236711982675,-1.510042196577363
-0.03529157221504533,0.10122061369773284,-1.510042196577363
0.5372099994191802,0.9688258739640146,-1.510042196577363
-0.08923584529320698,-0.18798113972436106,-1.510042196577363
-0.0651798736173197,0.10122061369773284,-1.510042196577363
0.2533104031152421,0.39042236711982675,-1.510042196577363
-0.07819370813608903,-0.18798113972436106,-1.510042196577363
0.19710086986076036,0.9688258739640146,-1.510042196577363
-0.020606777123058712,0.10122061369773284,-1.510042196577363
0.006299502129586073,0.6796241205419207,-1.510042196577363
-0.05697530695412838,0.10122061369773284,-1.510042196577363
0.03874577049133834,0.6796241205419207,-1.510042196577363
0.13356854532202497,0.6796241205419207,-1.510042196577363
-0.09364242511738587,0.10122061369773284,-1.510042196577363
0.15478655538212865,0.6796241205419207,-1.510042196577363
0.33418961343091463,0.39042236711982675,-1.510042196577363
0.4104962328682123,1.2580276273861084,-1.510042196577363
0.26116405169825213,0.9688258739640146,-1.510042196577363
0.2517588693729214,-0.18798113972436106,-1.510042196577363
0.1402878860286347,0.9688258739640146,-1.510042196577363
0.47492938822200537,1.2580276273861084,-1.510042196577363
-0.08905303255698603,0.6796241205419207,-1.510042196577363
-0.07310883035154725,0.9688258739640146,-1.510042196577363
0.27193681579668644,0.39042236711982675,-1.510042196577363
0.08986337719743381,0.6796241205419207,-1.510042196577363
-0.09326377106861873,0.9688258739640146,-1.510042196577363
-0.07459345975255004,-0.18798113972436106,-1.510042196577363
0.219655583648726,0.6796241205419207,-1.510042196577363
-0.08537744517511146,-0.18798113972436106,-1.510042196577363
-0.09764020008865487,-0.18798113972436106,-1.510042196577363
-0.10100725739949405,-0.47718289314645496,-1.510042196577363
-0.07077670556328987,-0.7663846465685488,-1.510042196577363
-0.07656280434690467,-0.47718289314645496,-1.510042196577363
-0.10511018403753754,-0.7663846465685488,-1.510042196577363
-0.09902854757890067,-0.7663846465685488,-1.510042196577363
-0.08475090317721784,-0.7663846465685488,-1.510042196577363
-0.08250013435387107,-0.47718289314645496,-1.510042196577363
-0.06945632440391157,-0.47718289314645496,-1.510042196577363
-0.08197632762112458,-0.47718289314645496,-1.510042196577363
-0.09925179033117429,-0.47718289314645496,-1.510042196577363
-0.09382185450517215,-0.47718289314645496,-1.510042196577363
-0.09867644471762055,-0.7663846465685488,-1.510042196577363
-0.09645314043497663,-0.7663846465685488,-1.510042196577363
-0.10224794302323717,-0.7663846465685488,-1.510042196577363
-0.07162711410994183,-0.47718289314645496,-1.510042196577363
-0.09852782136375567,-0.7663846465685488,-1.510042196577363
-0.10002585587489166,-0.47718289314645496,-1.510042196577363
-0.10020746277011301,-0.47718289314645496,-1.510042196577363
-0.0864294581456612,-0.47718289314645496,-1.510042196577363
-0.10082236422716516,-0.47718289314645496,-1.510042196577363
-0.09916834780787118,-0.7663846465685488,-1.510042196577363
-0.012887489037136258,-0.7663846465685488,-1.510042196577363
-0.10499613118353225,-0.7663846465685488,-1.510042196577363
-0.014872942233913743,-0.47718289314645496,-1.510042196577363
-0.09963102809341301,-0.7663846465685488,-1.510042196577363
-0.09203707792110202,-0.47718289314645496,-1.510042196577363
0.19963552896615813,-0.47718289314645496,-1.510042196577363
-0.09384393649165695,-0.7663846465685488,-1.510042196577363
-0.09809151064751949,-0.47718289314645496,-1.510042196577363
-0.10481121030534712,-0.7663846465685488,-1.510042196577363
-0.08017233062156087,-0.7663846465685488,-1.510042196577363
-0.09165655142008523,-0.47718289314645496,-1.510042196577363
-0.06620533713518358,-0.7663846465685488,-1.510042196577363
0.018642223113349815,-0.7663846465685488,-1.510042196577363
-0.10467801230025335,-0.7663846465685488,-1.510042196577363
-0.10053958101650184,-0.7663846465685488,-1.510042196577363
-0.10408516469057942,-0.47718289314645496,-1.510042196577363
-0.09415941026056758,-0.47718289314645496,-1.510042196577363
-0.10110254938812438,-0.7663846465685488,-1.510042196577363
-0.10147029100222425,-0.7663846465685488,-1.510042196577363
-0.08158558394200892,-0.47718289314645496,-1.510042196577363
-0.09963102809341301,-0.7663846465685488,-1.510042196577363
-0.07021061448693476,-0.7663846465685488,-1.510042196577363
-0.09963102809341301,-0.7663846465685488,-1.510042196577363
-0.07077670556328987,-0.7663846465685488,-1.510042196577363
-0.08682101324875213,-0.47718289314645496,-1.510042196577363
-0.09787981159498786,-0.7663846465685488,-1.510042196577363
-0.10013438289130215,-0.7663846465685488,-1.510042196577363
-0.09298925032699616,-0.7663846465685488,-1.510042196577363
-0.04874430111980463,-0.7663846465685488,-1.510042196577363
-0.10163555015413522,-0.7663846465685488,-1.510042196577363
-0.1004350837143008,-0.47718289314645496,-1.510042196577363
-0.10092063216070499,-0.7663846465685488,-1.510042196577363
-0.08118968568505415,-0.47718289314645496,-1.510042196577363
0.33803524764033366,-0.47718289314645496,-1.510042196577363
-0.06712706206765709,-0.47718289314645496,-1.510042196577363
-0.09897622702219225,-0.7663846465685488,-1.510042196577363
-0.09902854757890067,-0.7663846465685488,-1.510042196577363
-0.0970607822943201,-0.7663846465685488,-1.510042196577363
-0.10006619269001686,-0.7663846465685488,-1.510042196577363
-0.0989261597142352,-0.7663846465685488,-1.510042196577363
-0.1004350837143008,-0.47718289314645496,-1.510042196577363
-0.03462714601119378,-0.47718289314645496,-1.510042196577363
-0.0536173578388219,-0.7663846465685488,-1.510042196577363
-0.07956022355747558,-0.47718289314645496,-1.510042196577363
-0.10110254938812438,-0.7663846465685488,-1.510042196577363
-0.08999787483928051,-0.7663846465685488,-1.510042196577363
-0.10082236422716516,-0.47718289314645496,-1.510042196577363
-0.09491817652638947,-0.47718289314645496,-1.510042196577363
-0.09398407755224629,-0.47718289314645496,-1.510042196577363
-0.09824781377686259,-0.47718289314645496,-1.510042196577363
-0.09799551838129865,-0.7663846465685488,-1.510042196577363
-0.08490346777459887,-0.47718289314645496,-1.510042196577363
-0.09963102809341301,-0.7663846465685488,-1.510042196577363
-0.09723875878863601,-0.47718289314645496,-1.510042196577363
-0.10147029100222425,-0.7663846465685488,-1.510042196577363
-0.08821683213533102,-0.47718289314645496,-1.510042196577363
-0.09201817578048235,-0.47718289314645496,-1.510042196577363
-0.09165655142008523,-0.47718289314645496,-1.510042196577363
-0.09043232923082481,-0.7663846465685488,-1.510042196577363
-0.10002326765492797,-0.47718289314645496,-1.510042196577363
-0.10136041155162401,-0.47718289314645496,-1.510042196577363
-0.08096788424869716,-0.7663846465685488,-1.510042196577363
-0.07935315653484795,-0.7663846465685488,-1.510042196577363
-0.10002326765492797,-0.47718289314645496,-1.510042196577363
-0.10129986465746314,-0.7663846465685488,-1.510042196577363
-0.10278925747688103,-0.7663846465685488,-1.510042196577363
-0.09878201413080498,-0.7663846465685488,-1.510042196577363
-0.10129986465746314,-0.7663846465685488,-1.510042196577363
-0.09407939769141736,-0.7663846465685488,-1.510042196577363
-0.09768274608279866,-0.7663846465685488,-1.510042196577363
-0.10002326765492797,-0.47718289314645496,-1.510042196577363
-0.10417089318098796,-0.47718289314645496,-1.510042196577363
-0.0934372896688006,-0.7663846465685488,-1.510042196577363
-0.09973026702386267,-0.7663846465685488,-1.510042196577363
0.2773594195761711,-0.47718289314645496,-1.510042196577363
0.030687970520323987,-0.47718289314645496,-1.510042196577363
-0.09528065636088358,-0.47718289314645496,-1.510042196577363
-0.1004350837143008,-0.47718289314645496,-1.510042196577363
-0.0986248571799011,-0.47718289314645496,-1.510042196577363
-0.09662534666144314,-0.47718289314645496,-1.510042196577363
-0.09662534666144314,-0.47718289314645496,-1.510042196577363
-0.01828748172724113,-0.7663846465685488,-1.510042196577363
-0.1047456442918157,-0.7663846465685488,-1.510042196577363
-0.10063169883579029,-0.47718289314645496,-1.510042196577363
-0.10481121030534712,-0.7663846465685488,-1.510042196577363
-0.10063169883579029,-0.47718289314645496,-1.510042196577363
-0.07431656611106852,-0.7663846465685488,-1.510042196577363
-0.01946914280103665,-0.7663846465685488,-1.510042196577363
-0.08801543275331662,-0.7663846465685488,-1.510042196577363
-0.08913288359676233,-0.7663846465685488,-1.510042196577363
-0.1023895990936607,-0.7663846465685488,-1.510042196577363
-0.09940323178763293,-0.7663846465685488,-1.510042196577363
-0.09994252358653734,-0.7663846465685488,-1.510042196577363
-0.09849663883889406,-0.7663846465685488,-1.510042196577363
-0.032903028092136036,-0.47718289314645496,-1.510042196577363
-0.09797704011669267,-0.47718289314645496,-1.510042196577363
-0.09649182599427628,-0.7663846465685488,-1.510042196577363
-0.09669755889564481,-0.7663846465685488,-1.510042196577363
-0.09916834780787118,-0.7663846465685488,-1.510042196577363
-0.08250013435387107,-0.47718289314645496,-1.510042196577363
-0.1020839253764191,-0.7663846465685488,-1.510042196577363
-0.09826573610336993,-0.7663846465685488,-1.510042196577363
0.09730037886995897,-0.47718289314645496,-1.510042196577363
-0.10448843492908633,-0.47718289314645496,-1.510042196577363
-0.09195045346297664,-0.7663846465685488,-1.510042196577363
-0.0989261597142352,-0.7663846465685488,-1.510042196577363
-0.014114782640177126,-0.47718289314645496,-1.510042196577363
-0.09861812201385736,-0.47718289314645496,-1.510042196577363
-0.09229915038390925,-0.47718289314645496,-1.510042196577363
-0.09886959435561894,-0.47718289314645496,-1.510042196577363
-0.09437443412641416,-0.47718289314645496,-1.510042196577363
-0.09165057222565443,-0.7663846465685488,-1.510042196577363
-0.08683713366821393,-0.47718289314645496,-1.510042196577363
-0.08131480409763929,-0.7663846465685488,-1.510042196577363
-0.09772036994874322,-0.7663846465685488,-1.510042196577363
-0.09985194698204415,-0.7663846465685488,-1.510042196577363
-0.10499613118353225,-0.7663846465685488,-1.510042196577363
-0.10215375275461241,-0.47718289314645496,-1.510042196577363
-0.10002326765492797,-0.47718289314645496,-1.510042196577363
-0.10215375275461241,-0.47718289314645496,-1.510042196577363
-0.0919439559857769,-0.7663846465685488,-1.510042196577363
-0.10136041155162401,-0.47718289314645496,-1.510042196577363
0.06799874258811466,-0.7663846465685488,-1.510042196577363
-0.09742969063461832,-0.7663846465685488,-1.510042196577363
-0.055994558021998604,-0.7663846465685488,-1.510042196577363
-0.09335330104835202,-0.47718289314645496,-1.510042196577363
-0.06426703152005536,-0.47718289314645496,-1.510042196577363
0.04023328197135577,-0.47718289314645496,-1.510042196577363
-0.09378827429190774,-0.7663846465685488,-1.510042196577363
0.0037824611587656673,-0.47718289314645496,-1.510042196577363
-0.08100995451665279,-0.7663846465685488,-1.510042196577363
-0.01167759661616436,-0.7663846465685488,-1.510042196577363
-0.09248534715916637,-0.47718289314645496,-1.510042196577363
-0.10152900239028544,-0.47718289314645496,-1.510042196577363
-0.10291445923603146,-0.7663846465685488,-1.510042196577363
-0.09970353270075877,-0.7663846465685488,-1.510042196577363
-0.1047689395774292,-0.47718289314645496,-1.510042196577363
-0.09376244829470898,-0.47718289314645496,-1.510042196577363
-0.10266012877322574,-0.7663846465685488,-1.510042196577363
-0.09341453005859554,-0.47718289314645496,-1.510042196577363
-0.09878201413080498,-0.7663846465685488,-1.510042196577363
-0.09798482610410388,0.10122061369773284,-1.510042196577363
0.03232550656178031,1.2580276273861084,-1.510042196577363
-0.09922328447284542,-0.47718289314645496,-1.510042196577363
-0.07752236241294916,0.6796241205419207,-1.510042196577363
-0.09437443412641416,-0.47718289314645496,-1.510042196577363
0.02925183386420442,0.6796241205419207,-1.510042196577363
-0.10042981318602383,-0.47718289314645496,-1.510042196577363
-0.06922784831657341,-0.7663846465685488,-1.510042196577363
-0.07851140152789107,1.2580276273861084,-1.510042196577363
0.018583080239169537,1.5472293808082025,-1.510042196577363
-0.04934298597594001,0.9688258739640146,-1.510042196577363
-0.10050493324505683,-0.18798113972436106,-1.510042196577363
0.19297101527158025,1.2580276273861084,-1.510042196577363
-0.10298386525468896,-0.18798113972436106,-1.510042196577363
-0.10408516469057942,-0.47718289314645496,-1.510042196577363
-0.07917271480656059,-0.18798113972436106,-1.510042196577363
-0.09298925032699616,-0.7663846465685488,-1.510042196577363
