as_resus_ga_pc,age_steroidan_bbw_pc,expected_value
0.9605655139764429,-0.027671833035035762,2.8026279577358313
0.2450014206161445,0.17140612173228967,2.8026279577358313
1.3819745692229404,-0.30876655804582886,2.8026279577358313
-2.850438793795421,0.3308751999226815,2.8026279577358313
-0.07779439738933594,0.07874840234082126,2.8026279577358313
1.9227064716526987,-0.006884475239135589,2.8026279577358313
-0.2145156705942299,-0.09521342116576058,2.8026279577358313
0.41282682711388546,0.1796786953115719,2.8026279577358313
1.9867691843656006,0.053762630129961554,2.8026279577358313
-1.0899711629558668,-0.21762784851917005,2.8026279577358313
-2.9709550516978664,0.15352073729930624,2.8026279577358313
1.2621961972598752,-0.2715538025982882,2.8026279577358313
1.0445793877258682,0.09983332032054006,2.8026279577358313
-3.1544724720212196,-0.05039006926774618,2.8026279577358313
0.6913824468577087,0.03385562097117958,2.8026279577358313
-0.617771825415148,-0.07260172767560062,2.8026279577358313
-3.1906881055523195,-0.026570540179151732,2.8026279577358313
1.0086125485111193,0.017813495991787092,2.8026279577358313
-1.3980782358560326,-0.15933993429579224,2.8026279577358313
0.86447144490709,-0.11864249108868147,2.8026279577358313
0.29624605206973775,0.054020504332400916,2.8026279577358313
1.9707535061873753,0.03860085378768728,2.8026279577358313
1.0431249836881098,-0.08575765876690596,2.8026279577358313
1.770896743333183,4.727523856480315e-06,2.8026279577358313
-0.9252684833407799,-0.12112143174132475,2.8026279577358313
1.770896743333183,4.727523856480315e-06,2.8026279577358313
-3.0259854259372325,0.06993587659869357,2.8026279577358313
-1.851456374769397,0.23368324507101643,2.8026279577358313
1.754881065154958,-0.015157048818417793,2.8026279577358313
-1.8928963348805818,0.010761964775312834,2.8026279577358313
1.4352459303377014,-0.01654041963470793,2.8026279577358313
1.2224962161879382,-0.15853216543937612,2.8026279577358313
-0.35453077859530696,-0.2752106520718683,2.8026279577358313
1.0553326499728846,0.19908268229118192,2.8026279577358313
0.5006487127567615,0.037505283951334144,2.8026279577358313
1.8586437589397968,-0.06753158060823274,2.8026279577358313
2.7626640242020444,0.03369014220862262,2.8026279577358313
1.9547378280091499,0.023439077445412976,2.8026279577358313
2.4987445486349507,-0.06555308942430531,2.8026279577358313
2.6589013304172053,0.08606467399843755,2.8026279577358313
-0.5224322307497419,-0.13216302241222627,2.8026279577358313
0.8407871420133785,0.00954092241250488,2.8026279577358313
-0.9381614346363509,-0.22451705128216215,2.8026279577358313
1.2192974436485904,0.08102188099811121,2.8026279577358313
0.7723128586960352,-0.1579168774981228,2.8026279577358313
-2.7438547683728634,-0.09990576123651553,2.8026279577358313
-3.150988124480382,-0.13959217733806384,2.8026279577358313
1.6351026931918933,0.022055706629122842,2.8026279577358313
1.8029280996896337,0.030328280208405063,2.8026279577358313
1.5588849151228015,0.07258019979010433,2.8026279577358313
-0.6557452020704923,-0.2440067507502015,2.8026279577358313
-1.6575861408186852,-0.1517724713871896,2.8026279577358313
1.6030713368354421,-0.008267846055425725,2.8026279577358313
-0.05087454127113784,-0.03279776581333535,2.8026279577358313
-0.9093288508192481,0.04536054783987377,2.8026279577358313
0.5768676664462846,-0.08970230922042305,2.8026279577358313
1.8266124025833457,-0.09785513329278132,2.8026279577358313
-0.49359964693263897,0.13771457670980963,2.8026279577358313
0.17259047882007209,0.02893515018823329,2.8026279577358313
1.754881065154958,-0.015157048818417793,2.8026279577358313
-0.19590444650750444,-0.15786366449764722,2.8026279577358313
-2.575291475935741,0.12293403041368273,2.8026279577358313
0.09339520891817046,0.3483499576163754,2.8026279577358313
0.6228498819686686,-0.12300034099194423,2.8026279577358313
1.0246282266893447,0.03297527233406139,2.8026279577358313
1.06826369061958,-0.028350093180646303,2.8026279577358313
0.19621650014208694,-0.08864642536544921,2.8026279577358313
1.0675637609857684,-0.06340911947782092,2.8026279577358313
1.7869124215114087,0.015166503866130762,2.8026279577358313
1.4588541875747192,0.006596370103029908,2.8026279577358313
1.2416346212488183,-0.2316042322956649,2.8026279577358313
0.33147618096553705,-0.15520998942053782,2.8026279577358313
0.4450090991632926,-0.015955058470952275,2.8026279577358313
0.7370244482285394,0.06191545420231982,2.8026279577358313
1.1270639874012727,0.11638459781681841,2.8026279577358313
0.1886061569982975,0.04409692653050759,2.8026279577358313
2.434681835922049,-0.12620019479340247,2.8026279577358313
0.004841117979024785,-0.13065762662997313,2.8026279577358313
1.3346059634355165,-0.05239973104345611,2.8026279577358313
-1.5935234281057828,-0.09112536601809246,2.8026279577358313
2.746648346023819,0.018528365866348324,2.8026279577358313
1.6190870150136676,0.006893930286848558,2.8026279577358313
-2.515413040397488,0.23772421755592288,2.8026279577358313
1.770896743333183,4.727523856480315e-06,2.8026279577358313
-0.5231321603835535,-0.16722204870940088,2.8026279577358313
1.164357759688933,0.06262056487299943,2.8026279577358313
-2.981422738943394,0.20462331369583409,2.8026279577358313
1.3551675394465743,-0.0923493013460794,2.8026279577358313
0.6044114065416004,-0.01486924783848079,2.8026279577358313
1.0963595641177328,-0.049722812140302115,2.8026279577358313
-1.3570271383727257,0.06493497332595352,2.8026279577358313
2.682585633310917,-0.04211873950274882,2.8026279577358313
0.33520932282272503,-0.350251450908203,2.8026279577358313
-2.019281781267138,0.22541067149173422,2.8026279577358313
-1.0808862235537462,0.1554463357374809,2.8026279577358313
1.754881065154958,-0.015157048818417793,2.8026279577358313
2.52623000715857,0.019881809905140824,2.8026279577358313
0.9905320513206016,-0.07613164114883127,2.8026279577358313
0.12001531053756088,-0.10215719748511239,2.8026279577358313
2.594838617704303,0.025417568629340404,2.8026279577358313
0.7907513341231035,-0.2660479706515863,2.8026279577358313
-0.3455218848498803,0.24918373542370684,2.8026279577358313
-3.0538325051190345,-0.014530757858998015,2.8026279577358313
0.8599255470742582,-0.06353114444378392,2.8026279577358313
-0.7299576183194197,-0.02741395883259639,2.8026279577358313
-1.3135882743604639,0.02327964195710976,2.8026279577358313
1.4383686572203558,-0.10477426283327106,2.8026279577358313
-2.922584352810577,0.01852960968063316,2.8026279577358313
-3.1426410710176427,0.018914788847671126,2.8026279577358313
1.8426280807615716,-0.08269335695050703,2.8026279577358313
2.8824423961651076,-0.0035226132389180377,2.8026279577358313
2.866426717986883,-0.01868438958119231,2.8026279577358313
1.5069772677660895,-0.09923850410907147,2.8026279577358313
1.3947914748618173,-0.054050735266067226,2.8026279577358313
-2.0664015927382104,0.37593814507675954,2.8026279577358313
-2.3867151563027194,0.07270261823127386,2.8026279577358313
0.2283239021552317,-0.20964307591982487,2.8026279577358313
-2.3867151563027194,0.07270261823127386,2.8026279577358313
0.013188171441764011,0.027849339555761802,2.8026279577358313
-0.5735397194774893,0.052837498800078146,2.8026279577358313
-1.5698391252120711,-0.21930877951927885,2.8026279577358313
1.5550243023007657,-0.05375317508224858,2.8026279577358313
0.7966755903370001,0.015751865029886413,2.8026279577358313
2.91447375252156,0.02680093944563054,2.8026279577358313
-0.47949669645331827,-0.22854741422410865,2.8026279577358313
1.9707535061873753,0.03860085378768728,2.8026279577358313
2.034816218900277,0.0992479591567844,2.8026279577358313
1.5709639348222972,0.11272880449894994,2.8026279577358313
-2.945907035046105,0.145744758310065,2.8026279577358313
-1.040938623785889,0.013268445171997116,2.8026279577358313
2.650554276954466,-0.07244229218729739,2.8026279577358313
1.3230601374334292,0.028647349208296286,2.8026279577358313
-1.0485312028446818,0.005293431776533558,2.8026279577358313
0.9669237940835836,-0.0992684308865691,2.8026279577358313
1.474869865752945,0.021758146445304202,2.8026279577358313
-1.1853868032779662,-0.0067463505436201575,2.8026279577358313
1.808191691241275,-0.1304424054307382,2.8026279577358313
-0.14392192911453014,-0.06068206382661995,2.8026279577358313
0.5371676853743474,0.023319327938489048,2.8026279577358313
1.4993086430506033,0.04410668573438921,2.8026279577358313
-1.8437877500539106,0.0903380552275558,2.8026279577358313
1.6351026931918933,0.022055706629122842,2.8026279577358313
-2.827055886146644,-0.08748079974932384,2.8026279577358313
1.2244849895435366,0.07157139859789216,2.8026279577358313
-1.5516963553319705,0.016888364661903674,2.8026279577358313
0.7606327054655572,0.08505224394005767,2.8026279577358313
-2.6938189604825884,0.1756831318275756,2.8026279577358313
1.890675115296248,-0.037208027923684155,2.8026279577358313
-0.4294608885630433,0.047041478839982546,2.8026279577358313
0.312872145222497,-0.03762533761442675,2.8026279577358313
1.1803734378671582,0.0777823412152737,2.8026279577358313
1.42235297904213,-0.11993603917554534,2.8026279577358313
2.002784862543826,0.06892440647223583,2.8026279577358313
0.15206685911458417,0.24839291226459792,2.8026279577358313
-0.5651788930476396,-0.08222774529367534,2.8026279577358313
0.4808250226850855,0.2920220723248734,2.8026279577358313
-0.8452661381063463,0.1060076532089709,2.8026279577358313
1.2224201705312443,-0.007211962200451895,2.8026279577358313
1.9547378280091499,0.023439077445412976,2.8026279577358313
-0.5096153251108645,0.12255280036753533,2.8026279577358313
-0.716988621367155,-0.07533854253068324,2.8026279577358313
1.5901783855398712,-0.11166346559626314,2.8026279577358313
-0.6377407505366682,0.0012585896293410392,2.8026279577358313
-2.115761787378687,0.17266446304302027,2.8026279577358313
1.8029280996896337,0.030328280208405063,2.8026279577358313
1.3230601374334292,0.028647349208296286,2.8026279577358313
1.7869124215114087,0.015166503866130762,2.8026279577358313
-1.896081334452819,-0.04325619906668822,2.8026279577358313
0.9881852997284527,-0.10415897489201775,2.8026279577358313
2.8984580743433344,0.011639163103356245,2.8026279577358313
-0.7214819182714017,0.3757847437023807,2.8026279577358313
-0.0864662908251198,0.1774009928113579,2.8026279577358313
0.8447226248716765,0.06123719405670928,2.8026279577358313
0.6325072800397534,-0.03624196679813661,2.8026279577358313
2.0188005407220517,0.08408618281451012,2.8026279577358313
0.5876957987295633,-0.0650900504779297,2.8026279577358313
2.4186661577438233,-0.14136197113567678,2.8026279577358313
3.0265834997691377,0.13293337384155055,2.8026279577358313
-1.7167861476096844,0.03528949749976582,2.8026279577358313
-1.983828350059433,0.024280109065400995,2.8026279577358313
-0.18990414463691424,-0.027384032055098744,2.8026279577358313
0.7951451406425476,-0.018518910818635357,2.8026279577358313
-1.2326959518732612,0.16233553850047297,2.8026279577358313
1.9707535061873753,0.03860085378768728,2.8026279577358313
1.0042187419916748,-0.2297155638411638,2.8026279577358313
1.9227064716526987,-0.006884475239135589,2.8026279577358313
1.8746594371180223,-0.05236980426595845,2.8026279577358313
-3.0740324604719085,0.024450547571870714,2.8026279577358313
-1.259153825292569,0.08433705381077362,2.8026279577358313
-0.8772214488061035,-0.0756361027145019,2.8026279577358313
1.6587869960856045,-0.10612770687206355,2.8026279577358313
0.3885389655091831,-0.06862715044458587,2.8026279577358313
-0.4423538398586143,-0.056354140700854836,2.8026279577358313
0.0207807505005565,0.035824352951225366,2.8026279577358313
1.7869124215114087,0.015166503866130762,2.8026279577358313
-0.5011161803347376,-0.02158063992457816,2.8026279577358313
-2.9778857904739713,0.5114331452136829,2.8026279577358313
0.8126912685152256,0.030913641372160707,2.8026279577358313
1.6267556397291538,-0.1364512595566121,2.8026279577358313
-0.8897013541353381,0.29269505247184835,2.8026279577358313
-0.30968251659997886,0.009828723392441894,2.8026279577358313
-2.6938189604825884,0.1756831318275756,2.8026279577358313
1.6029952911787486,0.14305235718349849,2.8026279577358313
0.6088990228027356,-0.059378756535874454,2.8026279577358313
0.9048498547262804,0.07018802778160202,2.8026279577358313
0.16499789976127954,0.02096013679276972,2.8026279577358313
1.9387221498309242,0.008277301103138696,2.8026279577358313
-1.0777634966710914,0.06721249253891778,2.8026279577358313
0.06435793285909497,-0.014899174615978445,2.8026279577358313
-2.698930460720841,0.03381341098887045,2.8026279577358313
-1.9994054902668765,0.36690582270636135,2.8026279577358313
-2.1794385630493927,0.07379290806899137,2.8026279577358313
-2.6498801574658675,0.1239913393886173,2.8026279577358313
-4.342143268800978,-0.2116937038635591,2.8026279577358313
-2.2891255130481283,-0.1556323958226664,2.8026279577358313
0.8387983686577799,-0.22056264162476338,2.8026279577358313
0.15657480064184665,0.013773373845959001,2.8026279577358313
-1.045122900960538,0.06741152694514015,2.8026279577358313
1.5512162904073152,0.215925389633565,2.8026279577358313
-3.3824999784098266,0.007023626656227325,2.8026279577358313
-0.9472221907000123,-0.12451083348558332,2.8026279577358313
-0.19060407427072598,-0.062443058352273366,2.8026279577358313
-3.6739643696926687,-0.09036956634786711,2.8026279577358313
-3.5458389442668645,0.030924644390327202,2.8026279577358313
-0.0668902194493633,-0.04795954215560962,2.8026279577358313
-3.509946975088378,0.18758157194722866,2.8026279577358313
-1.17771817856248,-0.15009154038708084,2.8026279577358313
-2.583760259280192,-0.0905400048543368,2.8026279577358313
-1.7126018704350356,-0.018853584273377178,2.8026279577358313
0.1290310605465306,-0.06105968753598324,2.8026279577358313
1.9547378280091499,0.023439077445412976,2.8026279577358313
-2.5030091807249475,0.020713265608496845,2.8026279577358313
-3.9869924300864334,-0.2691888884330381,2.8026279577358313
-3.516930314793068,0.14948204027343887,2.8026279577358313
-1.9772212756359413,-0.15315584220347975,2.8026279577358313
-3.630780041079894,-0.2925933115770969,2.8026279577358313
-1.8414272254946513,-0.1752068213087461,2.8026279577358313
-3.3218836569321923,0.3363810318693835,2.8026279577358313
-1.7344657591704642,-0.46713539953604843,2.8026279577358313
1.3551675394465743,-0.0923493013460794,2.8026279577358313
1.5366035909586946,-0.0863404472202055,2.8026279577358313
-2.506817192618398,0.2903918303243103,2.8026279577358313
-1.4162133721966146,-0.04157526806657942,2.8026279577358313
-4.438184736941746,0.09334757767096165,2.8026279577358313
1.2565163458999873,0.10189495128244075,2.8026279577358313
-2.787414186646405,-0.18990059896073205,2.8026279577358313
0.29997919392692596,-0.14102095715526414,2.8026279577358313
-2.659288761220601,-0.06860638822253776,2.8026279577358313
-3.670480022151832,-0.17957167441818475,2.8026279577358313
-1.874815837690064,0.10470710191593122,2.8026279577358313
-1.6686630674183145,-0.07054537671233553,2.8026279577358313
-3.8897842097965003,0.2518844706341942,2.8026279577358313
-2.0119990935938485,0.12028993125320533,2.8026279577358313
-2.2522937234593594,-0.019851775922629364,2.8026279577358313
-2.8936757233367807,0.13708700556374484,2.8026279577358313
-0.6780499709627076,0.14440474506657933,2.8026279577358313
-3.4093070081861923,0.22344088335597684,2.8026279577358313
-2.7620659503701392,0.16917910823162152,2.8026279577358313
-3.325420605401615,0.02957120035153472,2.8026279577358313
0.14504673872475604,-0.04589791119370894,2.8026279577358313
-1.1818441741654322,-0.10655029656144173,2.8026279577358313
1.5389325784658465,0.08240525181440135,2.8026279577358313
-2.335183774227206,0.02898583918777906,2.8026279577358313
-4.165970808840497,-0.044914164098541924,2.8026279577358313
1.2750131028987528,-0.01683797981852657,2.8026279577358313
-0.9007674333535383,0.04347911458832443,2.8026279577358313
-1.9354702485188227,0.10617809171544063,2.8026279577358313
